Time, z_position, z_position_rk_tendency, y_position, y_position_rk_tendency, x_position, x_position_rk_tendency, volume, qr, nr, vterm, prevp, nrevp
   12.50,      2981.7785704134,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009974340,     54098.0771999684,         1.4636344077,        -0.0000001870,      -443.2307760668
   12.60,      2981.6321787862,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009974153,     54053.7926601620,         1.4639162499,        -0.0000001868,      -442.8453914660
   12.70,      2981.4857589700,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009973967,     54009.5466195482,         1.4641981403,        -0.0000001865,      -442.4603995442
   12.80,      2981.3393109599,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009973780,     53965.3390389154,         1.4644800790,        -0.0000001863,      -442.0757997403
   12.90,      2981.1928347511,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009973594,     53921.1698791078,         1.4647620660,        -0.0000001861,      -441.6915914946
   13.00,      2981.0463303388,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009973409,     53877.0391010254,         1.4650441013,        -0.0000001858,      -441.3077742485
   13.10,      2980.8997977181,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009973223,     53832.9466656239,         1.4653261850,        -0.0000001856,      -440.9243474446
   13.20,      2980.7532368843,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009973038,     53788.8925339147,         1.4656083169,        -0.0000001853,      -440.5413105268
   13.30,      2980.6066478323,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009972853,     53744.8766669648,         1.4658904973,        -0.0000001851,      -440.1586629404
   13.40,      2980.4600305576,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009972668,     53700.8990258963,         1.4661727260,        -0.0000001849,      -439.7764041315
   13.50,      2980.3133850551,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009972483,     53656.9595718868,         1.4664550032,        -0.0000001846,      -439.3945335479
   13.60,      2980.1667113200,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009972299,     53613.0582661688,         1.4667373287,        -0.0000001844,      -439.0130506384
   13.70,      2980.0200093475,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009972115,     53569.1950700299,         1.4670197028,        -0.0000001841,      -438.6319548528
   13.80,      2979.8732791328,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009971931,     53525.3699448126,         1.4673021253,        -0.0000001839,      -438.2512456425
   13.90,      2979.7265206710,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009971747,     53481.5828519141,         1.4675845963,        -0.0000001837,      -437.8709224600
   14.00,      2979.5797339572,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009971564,     53437.8337527863,         1.4678671157,        -0.0000001834,      -437.4909847588
   14.10,      2979.4329189867,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009971380,     53394.1226089356,         1.4681496838,        -0.0000001832,      -437.1114319937
   14.20,      2979.2860757545,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009971197,     53350.4493819227,         1.4684323003,        -0.0000001830,      -436.7322636210
   14.30,      2979.1392042557,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009971015,     53306.8140333627,         1.4687149655,        -0.0000001827,      -436.3534790977
   14.40,      2978.9923044856,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009970832,     53263.2165249249,         1.4689976792,        -0.0000001825,      -435.9750778822
   14.50,      2978.8453764393,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009970650,     53219.6568183323,         1.4692804416,        -0.0000001823,      -435.5970594343
   14.60,      2978.6984201118,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009970468,     53176.1348753623,         1.4695632526,        -0.0000001820,      -435.2194232147
   14.70,      2978.5514354984,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009970286,     53132.6506578458,         1.4698461122,        -0.0000001818,      -434.8421686854
   14.80,      2978.4044225942,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009970104,     53089.2041276675,         1.4701290205,        -0.0000001816,      -434.4652953095
   14.90,      2978.2573813942,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009969923,     53045.7952467655,         1.4704119775,        -0.0000001813,      -434.0888025514
   15.00,      2978.1103118937,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009969742,     53002.4239771316,         1.4706949832,        -0.0000001811,      -433.7126898764
   15.10,      2977.9632140878,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009969561,     52959.0902808107,         1.4709780376,        -0.0000001809,      -433.3369567514
   15.20,      2977.8160879715,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009969381,     52915.7941199011,         1.4712611408,        -0.0000001806,      -432.9616026441
   15.30,      2977.6689335400,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009969200,     52872.5354565542,         1.4715442928,        -0.0000001804,      -432.5866270234
   15.40,      2977.5217507885,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009969020,     52829.3142529742,         1.4718274935,        -0.0000001802,      -432.2120293595
   15.50,      2977.3745397120,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009968840,     52786.1304714183,         1.4721107431,        -0.0000001800,      -431.8378091238
   15.60,      2977.2273003056,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009968660,     52742.9840741965,         1.4723940415,        -0.0000001797,      -431.4639657885
   15.70,      2977.0800325646,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009968481,     52699.8750236714,         1.4726773888,        -0.0000001795,      -431.0904988273
   15.80,      2976.9327364839,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009968301,     52656.8032822581,         1.4729607849,        -0.0000001793,      -430.7174077149
   15.90,      2976.7854120587,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009968122,     52613.7688124242,         1.4732442299,        -0.0000001790,      -430.3446919271
   16.00,      2976.6380592841,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009967944,     52570.7715766894,         1.4735277238,        -0.0000001788,      -429.9723509409
   16.10,      2976.4906781552,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009967765,     52527.8115376258,         1.4738112667,        -0.0000001786,      -429.6003842344
   16.20,      2976.3432686672,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009967587,     52484.8886578575,         1.4740948585,        -0.0000001784,      -429.2287912869
   16.30,      2976.1958308151,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009967408,     52442.0029000606,         1.4743784993,        -0.0000001781,      -428.8575715787
   16.40,      2976.0483645939,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009967231,     52399.1542269629,         1.4746621891,        -0.0000001779,      -428.4867245913
